311	2006	2.8	-1.2	0.2	0.76	0.04482	30	30	30	0	-1	-1	2.5	0.4	-1.2	0.7	283.4964679	41.24796417	2.5
312	2006	0.4	-4.6	-2.2	0	0.04283	30	30	30	0	-0.8	-2.5	0.3	-3.6	-4.6	0.88	195.2724601	28.41161126	2.5
313	2006	2.1	-4.8	-1.2	0.25	0.05279	30	30	30	0	-4.6	-4	2	-0.5	-4.8	0.81	178.3786063	25.95360153	2.5
314	2006	4.6	0.2	1.8	0.25	0.04909	30	30	30	0	0.5	1.1	3.3	2.1	0.2	0.18	143.872101	20.93299896	2.5
315	2006	4.4	-0.5	1.8	0.51	0.0511	30	30	30	0	3.4	4	1.5	-0.3	-0.5	0.7	299.8770576	43.63129538	2.5
316	2006	-0.1	-1.7	-1	0.76	0.02469	30	30	30	0	-0.1	-1.4	-0.8	-1.2	-1.7	0.87	1735.382285	252.4933974	2.5
317	2006	3	-1.3	0.6	1.78	0.04373	30	30	30	0	-0.9	-1.1	0.4	2.8	-1.3	0.81	349.9195534	50.91234225	2.5
318	2006	1.4	-5.9	-2.3	0	0.04737	30	30	30	0	1.4	-1.4	-1	-3.2	-5.9	0.4	159.8739978	23.26123137	2.5
319	2006	-0.5	-7	-3.4	0	0.04098	30	30	30	0	-5.8	-6.9	-0.7	-2.6	-7	0.51	193.2788437	28.1215455	2.5
320	2006	1.3	-1.5	-0.1	0.51	0.03264	30	30	30	0	-1.5	-0.7	1	0.4	-1.5	0.85	196.7483902	28.62635506	2.5
321	2006	1.6	-1.5	0.1	0	0.03429	30	30	30	0	0	-0.4	1.3	0.1	-1.5	0.02	318.2059008	46.29809215	2.5
322	2006	3	-0.8	0.7	0.25	0.03875	30	30	30	0	-0.6	0	2.9	0.8	-0.8	0.4	164.8248324	23.98156433	2.5
323	2006	1.9	-1	0.5	0	0.03307	30	30	30	0	-0.7	-0.9	1.6	1.3	-1	0.12	251.6566456	36.61535672	2.5
324	2006	3.7	0.5	1.4	0	0.03601	30	30	30	0	1	1	3.3	1.3	0.5	0.16	198.4238916	28.87013595	2.5
325	2006	3.6	0	1.4	0	0.03774	30	30	30	0	0.7	0.4	3.4	1	0	0.17	270.2736849	39.32408525	2.5
326	2006	3.5	0.3	1.5	0	0.03536	30	30	30	0	1	0.6	3	1.6	0.3	0.14	246.3172904	35.83849508	2.5
327	2006	3.9	-0.3	1	0	0.03901	30	30	30	0	0.5	0.2	3.6	0.3	-0.3	0.13	249.5456851	36.30821772	2.5
328	2006	4.9	-0.5	1.2	0	0.04421	30	30	30	0	-0.3	-0.1	3.2	1.9	-0.5	0.12	180.2311888	26.22314724	2.5
329	2006	5.9	0.1	2	0.51	0.04724	30	30	30	0	0.8	2.4	3.2	1.3	0.1	0.73	163.3300974	23.76408446	2.5
330	2006	0.1	-4.7	-2.4	0	0.03307	30	30	30	0	0.1	-2.2	-2.8	-2.8	-4.7	0.91	1735.382285	252.4933974	2.5
331	2006	-2.5	-5.9	-4.5	0	0.0238	30	30	30	0	-4.7	-5.8	-3.4	-4	-5.9	0.59	1735.382285	252.4933974	2.5
332	2006	-2.5	-7.1	-4.8	0	0.02679	30	30	30	0	-4	-5.9	-3.2	-6.9	-7.1	0.58	1735.382285	252.4933974	2.5
333	2006	-1.5	-3.8	-2.8	1.52	0.02165	30	30	30	0	-3	-2.9	-1.8	-2.7	-3.8	0.86	1735.382285	252.4933974	2.5
334	2006	-2.7	-4.8	-3.8	1.02	0.01913	30	30	30	0	-2.7	-4.5	-3.2	-3.8	-4.8	0.92	1735.382285	252.4933974	2.5
335	2006	-0.4	-7.1	-4	1.02	0.03339	30	30	30	0	-4.7	-6.7	-2.8	-1.1	-7.1	0.93	1735.382285	252.4933974	2.5
336	2006	-2.6	-4.4	-3.2	2.79	0.01815	30	30	30	0	-4.4	-2.9	-3	-2.8	-4.4	0.94	1735.382285	252.4933974	2.5
